9,"t","Cattle Death Loss: Released May 5, 2006, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, U.S. Department of Agriculture."
9,"t","Losses of Cattle and Calves:  Number and Percent from Poisoning and Theft,"
9,"t","by State and United States, 2005 1/"
9,"h","","","","","","","","",""
9,"h","","Poisoning","Poisoning","Poisoning","Poisoning","Theft","Theft","Theft","Theft"
9,"h","","","","","","","","",""
9,"h","","","% Total","","% Total","","% Total","","% Total"
9,"h","State","Cattle","Non-Pred","Calves","Non Pred","Cattle","Non-Pred","Calves","Non-Pred"
9,"h","","","","","","","","",""
9,"u","","Head","Percent","Head","Percent","Head","Percent","Head","Percent"
9,"d","AL",400,2.1,,,,,200,0.9
9,"d","AZ",900,3.9,200,1.0,,,200,1.0
9,"d","AR",500,1.8,700,1.8,400,1.4,500,1.3
9,"d","CA",200,0.2,,,800,0.8,1900,1.2
9,"d","CO",1900,3.9,200,0.4,,,700,1.4
9,"d","CT",,,,,,,,
9,"d","DE",,,,,,,,
9,"d","FL",1300,5.6,,,100,0.4,,
9,"d","GA",400,2.1,100,0.4,,,,
9,"d","HI",,,,,,,,
9,"d","ID",500,1.2,300,0.5,100,0.2,100,0.2
9,"d","IL",,,400,1.2,,,,
9,"d","IN",,,,,,,,
9,"d","IA",200,0.3,,,,,,
9,"d","KS",800,0.6,400,0.6,500,0.4,100,0.2
9,"d","KY",600,1.8,300,0.4,100,0.3,,
9,"d","LA",,,,,,,,
9,"d","ME",,,,,,,,
9,"d","MD",,,,,,,,
9,"d","MA",100,10.0,,,,,,
9,"d","MI",,,,,,,,
9,"d","MN",200,0.5,,,100,0.2,,
9,"d","MS",200,1.0,200,0.8,,,,
9,"d","MO",1900,2.8,2000,1.7,700,1.0,200,0.2
9,"d","MT",800,4.1,300,0.7,,,300,0.7
9,"d","NE",800,0.8,500,0.7,,,300,0.4
9,"d","NV",200,3.4,,,600,10.3,200,1.7
9,"d","NH",,,,,,,,
9,"d","NJ",,,,,,,,
9,"d","NM",700,2.9,600,2.0,,,,
9,"d","NY",100,0.3,,,,,,
9,"d","NC",,,,,,,,
9,"d","ND",100,0.9,,,200,1.7,,
9,"d","OH",500,2.3,800,2.6,,,,
9,"d","OK",200,0.2,1100,0.9,900,0.9,1100,0.9
9,"d","OR",400,1.8,600,1.6,,,100,0.3
9,"d","PA",300,0.9,300,0.7,,,,
9,"d","RI",,,,,,,,
9,"d","SC",,,,,300,5.2,,
9,"d","SD",200,0.4,300,0.4,400,0.8,400,0.5
9,"d","TN",400,1.1,800,1.4,,,600,1.0
9,"d","TX",4500,1.5,1500,0.6,3300,1.1,1800,0.8
9,"d","UT",1200,8.1,300,1.3,500,3.4,,
9,"d","VT",100,1.7,,,,,,
9,"d","VA",500,2.0,500,1.0,100,0.4,1200,2.3
9,"d","WA",100,0.5,,,300,1.5,,
9,"d","WV",400,5.8,,,,,100,1.1
9,"d","WI",400,0.6,2600,1.9,,,,
9,"d","WY",800,7.6,700,2.5,100,1.0,500,1.8
9,"d","",,,,,,,,
9,"d","Unpub",200,,300,,500,,500,
9,"d","",,,,,,,,
9,"d","US",23000,1.4,16000,0.7,10000,0.6,11000,0.5
9,"c",""
9,"f","1/  Missing data are less than 100 head for the State or not published to avoid disclosure of individual operations.  Data not published are included in U.S. total.  Totals may not add due to rounding."
