29,"t","Cattle Death Loss: Released May 5, 2006, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, U.S. Department of Agriculture."
29,"t","Losses of Cattle and Calves:  Number and Percent from Other Diseases"
29,"t","and Lameness/Injury, by State and United States, 2005 1/"
29,"h","","","","","","","","",""
29,"h","","Other Diseases","Other Diseases","Other Diseases","Other Diseases","Lameness/Injury","Lameness/Injury","Lameness/Injury","Lameness/Injury"
29,"h","","","","","","","","",""
29,"h","","","% Total","","% Total","","% Total","","% Total"
29,"h","State","Cattle","Non-Pred","Calves","Non-Pred","Cattle","Non-Pred","Calves","Non-Pred"
29,"h","","","","","","","","",""
29,"u","","Head","Percent","Head","Percent","Head","Percent","Head","Percent"
29,"d","AL",300,1.5,1000,4.4,900,4.6,800,3.6
29,"d","AZ",300,1.3,2800,14.4,600,2.6,300,1.5
29,"d","AR",1300,4.6,1300,3.4,1000,3.5,900,2.3
29,"d","CA",7500,7.6,3500,2.2,7300,7.4,7300,4.6
29,"d","CO",5800,11.8,1800,3.5,4300,8.7,200,0.4
29,"d","CT",,,,,,,,
29,"d","DE",,,,,,,,
29,"d","FL",1000,4.3,700,2.4,700,3.0,400,1.4
29,"d","GA",600,3.1,700,2.8,1400,7.3,600,2.4
29,"d","HI",,,,,,,,
29,"d","ID",2100,5.1,2500,4.1,2600,6.3,500,0.8
29,"d","IL",600,2.9,900,2.7,2100,10.1,300,0.9
29,"d","IN",600,4.1,800,2.9,900,6.1,500,1.8
29,"d","IA",2500,3.8,4300,4.0,3100,4.8,1000,0.9
29,"d","KS",1900,1.4,2100,3.2,1900,1.4,500,0.8
29,"d","KY",2200,6.5,2800,4.0,1600,4.8,1100,1.6
29,"d","LA",1000,4.0,800,4.9,600,2.4,300,1.8
29,"d","ME",,,,,200,12.5,,
29,"d","MD",200,6.7,200,4.1,300,10.0,,
29,"d","MA",,,,,,,,
29,"d","MI",2800,11.2,4200,9.0,2000,8.0,900,1.9
29,"d","MN",2400,5.7,2900,3.6,4100,9.8,1000,1.2
29,"d","MS",1100,5.3,1100,4.2,700,3.4,500,1.9
29,"d","MO",4500,6.6,4000,3.4,2300,3.4,1600,1.4
29,"d","MT",2200,11.3,1100,2.5,1000,5.2,600,1.4
29,"d","NE",3200,3.4,1000,1.4,3900,4.1,800,1.1
29,"d","NV",,,300,2.5,200,3.4,,
29,"d","NH",,,,,,,,
29,"d","NJ",,,,,,,,
29,"d","NM",2200,9.2,,,300,1.3,1700,5.6
29,"d","NY",2800,8.0,3400,6.9,4300,12.3,700,1.4
29,"d","NC",700,4.8,400,2.0,800,5.5,500,2.5
29,"d","ND",800,7.0,1000,2.7,800,7.0,400,1.1
29,"d","OH",300,1.4,1000,3.2,1000,4.6,300,1.0
29,"d","OK",6800,6.9,6000,4.8,2800,2.9,1500,1.2
29,"d","OR",1600,7.1,800,2.1,1600,7.1,1200,3.2
29,"d","PA",3500,10.9,1900,4.4,3700,11.6,1400,3.3
29,"d","RI",,,,,,,,
29,"d","SC",200,3.4,500,5.8,300,5.2,,
29,"d","SD",4900,9.3,1900,2.3,3200,6.1,700,0.8
29,"d","TN",1000,2.7,4000,6.9,2700,7.3,1300,2.3
29,"d","TX",20000,6.8,6700,2.9,8900,3.0,4800,2.0
29,"d","UT",500,3.4,1200,5.1,500,3.4,,
29,"d","VT",400,6.8,300,3.8,1200,20.3,300,3.8
29,"d","VA",1400,5.5,1700,3.3,1200,4.7,500,1.0
29,"d","WA",1200,6.0,400,1.9,2400,11.9,300,1.4
29,"d","WV",300,4.3,100,1.1,,,200,2.1
29,"d","WI",3300,5.1,3600,2.6,10000,15.5,5800,4.2
29,"d","WY",600,5.7,800,2.9,,,,
29,"d","",,,,,,,,
29,"d","Unpub",400,,500,,600,,300,
29,"d","",,,,,,,,
29,"d","US",97000,5.8,77000,3.5,90000,5.3,42000,1.9
29,"c",""
29,"f","1/  Missing data are less than 100 head for the State or not published to avoid disclosure of individual operations.  Data not published are included in U.S. total.  Totals may not add due to rounding."
